"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage"
"C1210",5,512,45,0,2001,1,"","Atlantic City, NJ MSA","Private","Motion picture and sound recording industries","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",10,116,118,118,332215,328374,5576,218
"C1210",5,"512",45,0,2001,2,"","Atlantic City, NJ MSA","Private","Motion picture and sound recording industries","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",10,103,106,114,296490,267991,4439,212
"C1210",5,"512",45,0,2001,3,"","Atlantic City, NJ MSA","Private","Motion picture and sound recording industries","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",10,110,126,115,318469,283273,4427,209
"C1210",5,"512",45,0,2001,4,"","Atlantic City, NJ MSA","Private","Motion picture and sound recording industries","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",10,111,106,114,294259,243457,4249,205
"C1210",5,5121,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Motion picture and video industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5121",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Motion picture and video industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5121",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Motion picture and video industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",10,110,126,115,318469,283273,4427,209
"C1210",5,"5121",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Motion picture and video industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",10,111,106,114,294259,243457,4249,205
"C1210",5,51211,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,16,15,15,114729,114329,2020,576
"C1210",5,"51211",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,14,13,13,96044,76544,1377,554
"C1210",5,"51211",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,12,11,6,36693,26072,523,292
"C1210",5,"51211",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",4,12,13,13,48151,32944,661,292
"C1210",5,512110,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,16,15,15,114729,114329,2020,576
"C1210",5,"512110",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,14,13,13,96044,76544,1377,554
"C1210",5,"512110",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,12,11,6,36693,26072,523,292
"C1210",5,"512110",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Motion picture and video production","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",4,12,13,13,48151,32944,661,292
"C1210",5,51212,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51212",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51212",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51212",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,512120,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512120",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512120",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512120",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Motion picture and video distribution","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,51213,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Motion picture and video exhibition","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51213",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Motion picture and video exhibition","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51213",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Motion picture and video exhibition","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51213",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Motion picture and video exhibition","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,512131,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Motion picture theaters, except drive-ins","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512131",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Motion picture theaters, except drive-ins","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512131",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Motion picture theaters, except drive-ins","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512131",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Motion picture theaters, except drive-ins","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,5122,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Sound recording industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5122",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Sound recording industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5122",46,0,2001,3,"-","Atlantic City, NJ MSA","Private","Sound recording industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5122",46,0,2001,4,"-","Atlantic City, NJ MSA","Private","Sound recording industries","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,51224,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51224",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51224",47,0,2001,3,"-","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51224",47,0,2001,4,"-","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,512240,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512240",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512240",48,0,2001,3,"-","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"512240",48,0,2001,4,"-","Atlantic City, NJ MSA","Private","Sound recording studios","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,515,45,0,2001,1,"","Atlantic City, NJ MSA","Private","Broadcasting, except Internet","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",5,185,186,186,1400694,1281486,21763,580
"C1210",5,"515",45,0,2001,2,"","Atlantic City, NJ MSA","Private","Broadcasting, except Internet","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",5,181,184,181,1371497,878408,15232,580
"C1210",5,"515",45,0,2001,3,"","Atlantic City, NJ MSA","Private","Broadcasting, except Internet","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",6,228,237,229,1983502,1099943,23048,660
"C1210",5,"515",45,0,2001,4,"","Atlantic City, NJ MSA","Private","Broadcasting, except Internet","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",6,256,252,257,1950644,684933,14161,588
"C1210",5,5151,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Radio and television broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",5,185,186,186,1400694,1281486,21763,580
"C1210",5,"5151",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Radio and television broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",5,181,184,181,1371497,878408,15232,580
"C1210",5,"5151",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Radio and television broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",6,228,237,229,1983502,1099943,23048,660
"C1210",5,"5151",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Radio and television broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",6,256,252,257,1950644,684933,14161,588
"C1210",5,51511,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Radio broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51511",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Radio broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51511",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Radio broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51511",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Radio broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,515111,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Radio networks","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515111",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Radio networks","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515111",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Radio networks","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515111",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Radio networks","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,515112,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Radio stations","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515112",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Radio stations","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515112",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Radio stations","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,113,118,114,997339,605773,14901,667
"C1210",5,"515112",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Radio stations","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,143,138,143,976571,375253,9176,532
"C1210",5,51512,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51512",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51512",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51512",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,515120,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515120",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515120",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"515120",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Television broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,516,45,0,2001,1,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"516",45,0,2001,2,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"516",45,0,2001,3,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"516",45,0,2001,4,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,5161,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5161",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5161",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5161",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,51611,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51611",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51611",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51611",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,516110,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"516110",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"516110",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"516110",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Internet publishing and broadcasting","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,517,45,0,2001,1,"","Atlantic City, NJ MSA","Private","Telecommunications","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",36,648,647,645,8865800,7022586,71624,1055
"C1210",5,"517",45,0,2001,2,"","Atlantic City, NJ MSA","Private","Telecommunications","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",37,752,751,757,9008172,3721644,49686,920
"C1210",5,"517",45,0,2001,3,"","Atlantic City, NJ MSA","Private","Telecommunications","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",42,756,696,757,9230349,1621591,23998,964
"C1210",5,"517",45,0,2001,4,"","Atlantic City, NJ MSA","Private","Telecommunications","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",41,753,758,774,8877544,832741,14767,897
"C1210",5,5171,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",27,584,585,581,8263098,6426378,56456,1090
"C1210",5,"5171",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",27,577,572,580,7328882,2302893,24572,978
"C1210",5,"5171",46,0,2001,3,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",29,575,512,580,7542544,698647,7548,1044
"C1210",5,"5171",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",28,573,575,589,6905519,242072,3896,917
"C1210",5,51711,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",27,584,585,581,8263098,6426378,56456,1090
"C1210",5,"51711",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",27,577,572,580,7328882,2302893,24572,978
"C1210",5,"51711",47,0,2001,3,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",29,575,512,580,7542544,698647,7548,1044
"C1210",5,"51711",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",28,573,575,589,6905519,242072,3896,917
"C1210",5,517110,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",27,584,585,581,8263098,6426378,56456,1090
"C1210",5,"517110",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",27,577,572,580,7328882,2302893,24572,978
"C1210",5,"517110",48,0,2001,3,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",29,575,512,580,7542544,698647,7548,1044
"C1210",5,"517110",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Wired telecommunications carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",28,573,575,589,6905519,242072,3896,917
"C1210",5,5172,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5172",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5172",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5172",46,0,2001,4,"","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",6,30,32,32,325144,85280,1481,798
"C1210",5,51721,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51721",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51721",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51721",47,0,2001,4,"","Atlantic City, NJ MSA","Private","Wireless telecommunications carriers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",6,30,32,32,325144,85280,1481,798
"C1210",5,517212,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Cellular and other wireless carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"517212",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Cellular and other wireless carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"517212",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Cellular and other wireless carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"517212",48,0,2001,4,"","Atlantic City, NJ MSA","Private","Cellular and other wireless carriers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",6,30,32,32,325144,85280,1481,798
"C1210",5,5173,46,0,2001,1,"","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",3,23,22,22,126133,126133,4154,434
"C1210",5,"5173",46,0,2001,2,"","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",3,25,27,25,138368,134528,4480,415
"C1210",5,"5173",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5173",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,51731,47,0,2001,1,"","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,23,22,22,126133,126133,4154,434
"C1210",5,"51731",47,0,2001,2,"","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",3,25,27,25,138368,134528,4480,415
"C1210",5,"51731",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51731",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,517310,48,0,2001,1,"","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,23,22,22,126133,126133,4154,434
"C1210",5,"517310",48,0,2001,2,"","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",3,25,27,25,138368,134528,4480,415
"C1210",5,"517310",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"517310",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Telecommunications resellers","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,5174,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5174",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5174",46,0,2001,3,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5174",46,0,2001,4,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,51741,47,0,2001,1,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51741",47,0,2001,2,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51741",47,0,2001,3,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"51741",47,0,2001,4,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,517410,48,0,2001,1,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"517410",48,0,2001,2,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"517410",48,0,2001,3,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"517410",48,0,2001,4,"N","Atlantic City, NJ MSA","Private","Satellite telecommunications","MSA, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,5175,46,0,2001,1,"N","Atlantic City, NJ MSA","Private","Cable and other program distribution","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
"C1210",5,"5175",46,0,2001,2,"N","Atlantic City, NJ MSA","Private","Cable and other program distribution","MSA, NAICS 4-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0
